N,collisions,load factor
121030000,24,5.747996364537718E-4
121100000,25,5.74467382328654E-4
121170000,30,5.741355120904515E-4
121240000,30,5.73804025074233E-4
121310000,26,5.73472920616602E-4
121380000,35,5.731421980556928E-4
121450000,25,5.728118567311651E-4
121520000,31,5.724818959842001E-4
121590000,30,5.721523151574965E-4
121660000,22,5.718231135952655E-4
121730000,36,5.714942906432268E-4
121800000,26,5.711658456486043E-4
121870000,28,5.708377779601215E-4
121940000,38,5.705100869279973E-4
122010000,31,5.701827719039423E-4
122080000,27,5.698558322411534E-4
122150000,25,5.695292672943103E-4
122220000,24,5.692030764195713E-4
122290000,35,5.688772589745686E-4
122360000,34,5.685518143184047E-4
122430000,31,5.682267418116475E-4
122500000,28,5.679020408163266E-4
122570000,31,5.675777106959289E-4
122640000,21,5.672537508153947E-4
122710000,27,5.669301605411132E-4
122780000,39,5.666069392409188E-4
122850000,29,5.662840862840863E-4
122920000,30,5.659616010413277E-4
122990000,33,5.656394828847873E-4
123060000,24,5.653177311880384E-4
123130000,36,5.649963453260782E-4
123200000,39,5.646753246753247E-4
123270000,30,5.643546686136124E-4
123340000,29,5.640343765201881E-4
123410000,27,5.63714447775707E-4
123480000,23,5.633948817622287E-4
123550000,25,5.630756778632133E-4
123620000,27,5.627568354635172E-4
123690000,32,5.624383539493896E-4
123760000,32,5.62120232708468E-4
123830000,25,5.618024711297747E-4
123900000,27,5.614850686037127E-4
123970000,35,5.611680245220618E-4
124040000,30,5.608513382779749E-4
124110000,29,5.605350092659738E-4
124180000,33,5.602190368819456E-4
124250000,31,5.599034205231388E-4
124320000,29,5.595881595881596E-4
124390000,28,5.592732534769676E-4
124460000,31,5.589587015908726E-4
124530000,27,5.586445033325303E-4
124600000,38,5.58330658105939E-4
124670000,34,5.580171653164354E-4
124740000,26,5.57704024370691E-4
124810000,33,5.573912346767086E-4
124880000,23,5.570787956438181E-4
124950000,32,5.567667066826731E-4
125020000,34,5.564549672052472E-4
125090000,28,5.561435766248301E-4
125160000,26,5.558325343560243E-4
125230000,24,5.555218398147409E-4
125300000,34,5.552114924181963E-4
125370000,26,5.549014915849086E-4
125440000,38,5.545918367346939E-4
125510000,34,5.542825272886623E-4
125580000,23,5.539735626692149E-4
125650000,25,5.536649423000398E-4
125720000,32,5.533566656061088E-4
125790000,22,5.530487320136736E-4
125860000,23,5.527411409502622E-4
125930000,26,5.524338918446757E-4
126000000,30,5.521269841269841E-4
126070000,25,5.518204172285238E-4
126140000,29,5.515141905818932E-4
126210000,27,5.512083036209492E-4
126280000,36,5.509027557808045E-4
126350000,25,5.505975464978236E-4
126420000,29,5.502926752096188E-4
126490000,23,5.499881413550478E-4
126560000,33,5.496839443742098E-4
126630000,26,5.493800837084419E-4
126700000,25,5.490765588003157E-4
126770000,28,5.487733690936341E-4
126840000,29,5.484705140334279E-4
126910000,27,5.481679930659523E-4
126980000,27,5.478658056386833E-4
127050000,31,5.475639512003148E-4
127120000,28,5.472624292007552E-4
127190000,27,5.469612390911235E-4
127260000,31,5.466603803237467E-4
127330000,21,5.463598523521558E-4
127400000,34,5.460596546310832E-4
127470000,22,5.457597866164588E-4
127540000,24,5.454602477654069E-4
127610000,25,5.451610375362433E-4
127680000,26,5.448621553884712E-4
127750000,32,5.445636007827789E-4
127820000,22,5.442653731810358E-4
127890000,32,5.439674720462898E-4
127960000,28,5.436698968427633E-4
128030000,28,5.43372647035851E-4
128100000,30,5.430757220921156E-4
128170000,27,5.427791214792854E-4
128240000,25,5.424828446662507E-4
128310000,27,5.421868911230614E-4
128380000,28,5.418912603209222E-4
128450000,33,5.415959517321915E-4
128520000,32,5.413009648303766E-4
128590000,30,5.410062990901315E-4
128660000,33,5.407119539872533E-4
128730000,25,5.404179289986794E-4
128800000,27,5.401242236024845E-4
128870000,29,5.39830837277877E-4
128940000,29,5.395377695051962E-4
129010000,35,5.392450197659097E-4
129080000,28,5.389525875426093E-4
129150000,31,5.386604723190089E-4
129220000,20,5.383686735799412E-4
129290000,38,5.380771908113543E-4
129360000,28,5.377860235003092E-4
129430000,28,5.374951711349764E-4
129500000,26,5.372046332046332E-4
129570000,24,5.369144091996604E-4
129640000,35,5.366244986115396E-4
129710000,26,5.363349009328502E-4
129780000,39,5.360456156572661E-4
129850000,29,5.357566422795533E-4
129920000,29,5.354679802955665E-4
129990000,28,5.351796292022463E-4
130060000,40,5.348915884976165E-4
130130000,20,5.346038576807807E-4
130200000,30,5.343164362519201E-4
130270000,31,5.340293237122898E-4
130340000,27,5.337425195642167E-4
130410000,29,5.334560233110958E-4
130480000,29,5.331698344573881E-4
130550000,26,5.328839525086174E-4
130620000,21,5.325983769713673E-4
130690000,38,5.323131073532788E-4
130760000,34,5.320281431630468E-4
130830000,26,5.317434839104181E-4
130900000,30,5.31459129106188E-4
130970000,24,5.311750782621974E-4
131040000,25,5.308913308913309E-4
131110000,36,5.306078865075128E-4
131180000,34,5.303247446257052E-4
131250000,27,5.300419047619048E-4
131320000,23,5.297593664331404E-4
131390000,24,5.294771291574701E-4
131460000,28,5.291951924539784E-4
131530000,29,5.289135558427735E-4
131600000,18,5.286322188449848E-4
131670000,27,5.2835118098276E-4
131740000,27,5.280704417792622E-4
131810000,29,5.277900007586677E-4
131880000,24,5.275098574461632E-4
131950000,23,5.272300113679425E-4
132020000,23,5.269504620512044E-4
132090000,35,5.266712090241502E-4
132160000,33,5.263922518159806E-4
132230000,30,5.261135899568933E-4
132300000,27,5.258352229780801E-4
132370000,28,5.255571504117247E-4
132440000,25,5.252793717909997E-4
132510000,27,5.250018866500641E-4
132580000,33,5.247246945240609E-4
132650000,21,5.244477949491142E-4
132720000,24,5.241711874623267E-4
132790000,26,5.238948716017772E-4
132860000,25,5.236188469065181E-4
132930000,28,5.233431129165726E-4
133000000,29,5.230676691729323E-4
133070000,30,5.227925152175547E-4
133140000,31,5.225176505933603E-4
133210000,29,5.222430748442309E-4
133280000,22,5.21968787515006E-4
133350000,31,5.216947881514811E-4
133420000,24,5.214210763004048E-4
133490000,30,5.211476515094764E-4
133560000,33,5.208745133273435E-4
133630000,21,5.206016613035995E-4
133700000,24,5.203290949887809E-4
133770000,24,5.20056813934365E-4
133840000,28,5.197848176927675E-4
133910000,26,5.1951310581734E-4
133980000,26,5.192416778623675E-4
134050000,26,5.18970533383066E-4
134120000,22,5.186996719355801E-4
134190000,29,5.184290930769804E-4
134260000,31,5.181587963652614E-4
134330000,23,5.17888781359339E-4
134400000,22,5.176190476190476E-4
134470000,24,5.173495947051387E-4
134540000,26,5.170804221792775E-4
134610000,31,5.168115296040413E-4
134680000,27,5.165429165429166E-4
134750000,27,5.162745825602968E-4
134820000,26,5.160065272214805E-4
134890000,27,5.157387500926681E-4
134960000,24,5.154712507409603E-4
135030000,27,5.152040287343553E-4
135100000,35,5.149370836417469E-4
135170000,28,5.146704150329215E-4
135240000,46,5.144040224785567E-4
135310000,23,5.14137905550218E-4
135380000,26,5.138720638203575E-4
135450000,21,5.136064968623108E-4
135520000,26,5.133412042502951E-4
135590000,32,5.13076185559407E-4
135660000,38,5.128114403656199E-4
135730000,31,5.125469682457821E-4
135800000,30,5.122827687776141E-4
135870000,31,5.120188415397071E-4
135940000,24,5.117551861115198E-4
136010000,28,5.11491802073377E-4
136080000,25,5.112286890064668E-4
136150000,35,5.109658464928388E-4
136220000,36,5.107032741154015E-4
136290000,27,5.104409714579206E-4
136360000,31,5.101789381050161E-4
136430000,23,5.099171736421608E-4
136500000,28,5.096556776556777E-4
136570000,23,5.093944497327377E-4
136640000,35,5.091334894613583E-4
136710000,30,5.088727964304001E-4
136780000,31,5.086123702295657E-4
136850000,32,5.083522104493972E-4
136920000,35,5.080923166812738E-4
136990000,24,5.0783268851741E-4
137060000,31,5.075733255508536E-4
137130000,28,5.073142273754832E-4
137200000,24,5.070553935860059E-4
137270000,28,5.067968237779559E-4
137340000,24,5.065385175476918E-4
137410000,25,5.06280474492395E-4
137480000,35,5.060226942100669E-4
137550000,29,5.057651762995274E-4
137620000,27,5.055079203604128E-4
137690000,18,5.05250925993173E-4
137760000,32,5.049941927990708E-4
137830000,27,5.047377203801785E-4
137900000,30,5.044815083393763E-4
137970000,31,5.042255562803508E-4
138040000,26,5.03969863807592E-4
138110000,26,5.03714430526392E-4
138180000,26,5.034592560428427E-4
138250000,20,5.032043399638336E-4
138320000,22,5.029496818970504E-4
138390000,19,5.026952814509718E-4
138460000,26,5.024411382348693E-4
138530000,29,5.021872518588031E-4
138600000,25,5.01933621933622E-4
138670000,26,5.016802480709598E-4
138740000,31,5.014271298832348E-4
138810000,23,5.011742669836467E-4
138880000,28,5.009216589861751E-4
138950000,26,5.006693055055776E-4
139020000,29,5.004172061573875E-4
139090000,29,5.001653605579121E-4
139160000,27,4.999137683242311E-4
139230000,24,4.996624290741938E-4
139300000,24,4.994113424264178E-4
139370000,27,4.99160508000287E-4
139440000,30,4.989099254159496E-4
139510000,38,4.986595942943158E-4
139580000,21,4.984095142570569E-4
139650000,30,4.981596849266022E-4
139720000,29,4.97910105926138E-4
139790000,30,4.976607768796052E-4
139860000,30,4.974116974116974E-4
139930000,26,4.971628671478597E-4
140000000,27,4.969142857142857E-4
140070000,27,4.966659527379167E-4
140140000,27,4.964178678464393E-4
140210000,21,4.961700306682833E-4
140280000,28,4.959224408326205E-4
140350000,36,4.956750979693623E-4
140420000,28,4.954280017091582E-4
140490000,33,4.951811516833938E-4
140560000,27,4.94934547524189E-4
140630000,27,4.94688188864396E-4
140700000,21,4.944420753375977E-4
140770000,19,4.941962065781061E-4
140840000,34,4.9395058222096E-4
140910000,29,4.937052019019232E-4
140980000,24,4.934600652574834E-4
141050000,33,4.932151719248493E-4
141120000,24,4.929705215419502E-4
141190000,28,4.927261137474326E-4
141260000,26,4.924819481806598E-4
141330000,23,4.922380244817095E-4
141400000,30,4.919943422913719E-4
141470000,29,4.917509012511487E-4
141540000,25,4.9150770100325E-4
141610000,30,4.912647411905939E-4
141680000,32,4.91022021456804E-4
141750000,30,4.907795414462081E-4
141820000,28,4.905373008038358E-4
141890000,24,4.902952991754176E-4
141960000,32,4.900535362073824E-4
142030000,33,4.898120115468563E-4
142100000,31,4.895707248416608E-4
142170000,25,4.893296757403109E-4
142240000,28,4.890888638920135E-4
142310000,29,4.888482889466657E-4
142380000,33,4.886079505548532E-4
142450000,23,4.883678483678484E-4
142520000,26,4.8812798203760877E-4
142590000,22,4.8788835121677535E-4
142660000,22,4.8764895555867096E-4
142730000,28,4.874097947172984E-4
142800000,28,4.8717086834733895E-4
142870000,30,4.869321761041506E-4
142940000,30,4.8669371764376663E-4
143010000,25,4.864554926228935E-4
143080000,25,4.862175006989097E-4
143150000,29,4.8597974152986376E-4
143220000,34,4.8574221477447284E-4
143290000,20,4.8550492009212087E-4
143360000,26,4.852678571428571E-4
143430000,33,4.8503102558739453E-4
143500000,26,4.84794425087108E-4
143570000,23,4.845580553040329E-4
143640000,30,4.8432191590086325E-4
143710000,27,4.840860065409505E-4
143780000,28,4.8385032688830155E-4
143850000,28,4.836148766075773E-4
143920000,25,4.8337965536409116E-4
143990000,21,4.831446628238072E-4
144060000,26,4.8290989865333887E-4
144130000,28,4.826753625199473E-4
144200000,28,4.824410540915395E-4
144270000,22,4.8220697303666735E-4
144340000,27,4.8197311902452544E-4
144410000,30,4.817394917249498E-4
144480000,21,4.815060908084164E-4
144550000,26,4.8127291594603943E-4
144620000,32,4.810399668095699E-4
144690000,28,4.80807243071394E-4
144760000,28,4.8057474440453167E-4
144830000,24,4.803424704826348E-4
144900000,31,4.801104209799862E-4
144970000,27,4.7987859557149754E-4
145040000,36,4.7964699393270824E-4
145110000,25,4.794156157397836E-4
145180000,33,4.791844606695137E-4
145250000,31,4.789535283993115E-4
145320000,27,4.787228186072117E-4
145390000,28,4.784923309718688E-4
145460000,30,4.78262065172556E-4
145530000,30,4.7803202088916375E-4
145600000,24,4.778021978021978E-4
145670000,22,4.775725955927782E-4
145740000,23,4.7734321394263756E-4
145810000,33,4.7711405253411974E-4
145880000,22,4.7688511105017825E-4
145950000,29,4.766563891743748E-4
146020000,29,4.7642788659087794E-4
146090000,25,4.7619960298446164E-4
146160000,26,4.7597153804050354E-4
146230000,24,4.7574369144498394E-4
146300000,28,4.7551606288448396E-4
146370000,27,4.7528865204618433E-4
146440000,20,4.75061458617864E-4
146510000,26,4.7483448228789846E-4
146580000,24,4.7460772274525854E-4
146650000,33,4.74381179679509E-4
146720000,25,4.74154852780807E-4
146790000,27,4.7392874173990055E-4
146860000,25,4.7370284624812745E-4
146930000,23,4.734771659974137E-4
147000000,21,4.732517006802721E-4
147070000,32,4.730264499898008E-4
147140000,27,4.728014136196819E-4
147210000,24,4.725765912641804E-4
147280000,25,4.723519826181423E-4
147350000,30,4.7212758737699353E-4
147420000,27,4.7190340523673856E-4
147490000,21,4.716794358939589E-4
147560000,21,4.714556790458119E-4
147630000,32,4.7123213439002914E-4
147700000,20,4.7100880162491535E-4
147770000,22,4.70785680449347E-4
147840000,25,4.7056277056277055E-4
147910000,29,4.703400716652018E-4
147980000,24,4.701175834572239E-4
148050000,30,4.698953056399865E-4
148120000,31,4.696732379152039E-4
148190000,25,4.694513799851542E-4
148260000,26,4.6922973155267775E-4
148330000,26,4.6900829232117576E-4
148400000,31,4.687870619946092E-4
148470000,38,4.685660402774971E-4
148540000,23,4.6834522687491583E-4
148610000,27,4.6812462149249716E-4
148680000,26,4.679042238364272E-4
148750000,23,4.6768403361344536E-4
148820000,25,4.6746405053084265E-4
148890000,26,4.6724427429646045E-4
148960000,24,4.670247046186896E-4
149030000,32,4.668053412064685E-4
149100000,25,4.6658618376928235E-4
149170000,25,4.6636723201716164E-4
149240000,26,4.661484856606808E-4
149310000,25,4.6592994441095706E-4
149380000,28,4.657116079796492E-4
149450000,23,4.654934760789562E-4
149520000,26,4.652755484216158E-4
149590000,18,4.650578247209038E-4
149660000,30,4.648403046906321E-4
149730000,26,4.646229880451479E-4
149800000,25,4.6440587449933247E-4
149870000,31,4.6418896376859947E-4
149940000,23,4.639722555688942E-4
150010000,22,4.637557496166922E-4
150080000,29,4.6353944562899785E-4
150150000,26,4.633233433233433E-4
150220000,26,4.6310744241778723E-4
150290000,32,4.628917426309136E-4
150360000,25,4.626762436818303E-4
150430000,28,4.624609452901682E-4
150500000,23,4.6224584717607974E-4
150570000,23,4.620309490602378E-4
150640000,34,4.618162506638343E-4
150710000,29,4.616017517085794E-4
150780000,22,4.613874519166998E-4
150850000,23,4.6117335101093803E-4
150920000,24,4.6095944871455075E-4
150990000,37,4.60745744751308E-4
151060000,26,4.605322388454919E-4
151130000,20,4.6031893072189504E-4
151200000,24,4.601058201058201E-4
151270000,28,4.5989290672307796E-4
151340000,28,4.596801902999868E-4
151410000,33,4.5946767056337097E-4
151480000,22,4.592553472405598E-4
151550000,28,4.5904322005938637E-4
151620000,28,4.5883128874818626E-4
151690000,23,4.586195530357967E-4
151760000,27,4.584080126515551E-4
151830000,25,4.58196667325298E-4
151900000,25,4.579855167873601E-4
151970000,23,4.5777456076857273E-4
152040000,22,4.575637990002631E-4
152110000,28,4.5735323121425285E-4
152180000,20,4.5714285714285713E-4
152250000,22,4.569326765188834E-4
152320000,21,4.567226890756303E-4
152390000,22,4.565128945468863E-4
152460000,24,4.56303292666929E-4
152530000,18,4.560938831705238E-4
152600000,27,4.558846657929227E-4
152670000,25,4.556756402698631E-4
152740000,19,4.554668063375671E-4
152810000,29,4.5525816373274E-4
152880000,30,4.550497121925693E-4
152950000,26,4.5484145145472375E-4
153020000,21,4.54633381257352E-4
153090000,27,4.544255013390816E-4
153160000,30,4.54217811439018E-4
153230000,23,4.5401031129674345E-4
153300000,31,4.5380300065231573E-4
153370000,31,4.535958792462672E-4
153440000,30,4.533889468196038E-4
153510000,34,4.5318220311380366E-4
153580000,30,4.529756478708165E-4
153650000,24,4.5276928083306216E-4
153720000,31,4.525631017434296E-4
153790000,23,4.52357110345276E-4
153860000,22,4.521513063824256E-4
153930000,23,4.5194568959916844E-4
154000000,23,4.5174025974025974E-4
154070000,27,4.5153501655091844E-4
154140000,28,4.5132995977682625E-4
154210000,25,4.5112508916412685E-4
154280000,30,4.5092040445942445E-4
154350000,25,4.50715905409783E-4
154420000,22,4.5051159176272504E-4
154490000,25,4.503074632662308E-4
154560000,27,4.5010351966873706E-4
154630000,21,4.49899760719136E-4
154700000,30,4.496961861667744E-4
154770000,32,4.4949279576145246E-4
154840000,22,4.4928958925342287E-4
154910000,34,4.490865663933897E-4
154980000,31,4.488837269325074E-4
155050000,24,4.486810706223799E-4
155120000,26,4.484785972150593E-4
155190000,29,4.482763064630453E-4
155260000,26,4.480741981192838E-4
155330000,33,4.47872271937166E-4
155400000,25,4.4767052767052766E-4
155470000,22,4.4746896507364764E-4
155540000,23,4.472675839012473E-4
155610000,28,4.470663839084892E-4
155680000,27,4.468653648509764E-4
155750000,36,4.466645264847512E-4
155820000,26,4.4646386856629443E-4
155890000,33,4.462633908525242E-4
155960000,18,4.460630931007951E-4
156030000,27,4.45862975068897E-4
156100000,28,4.4566303651505444E-4
156170000,23,4.454632771979253E-4
156240000,28,4.452636968766001E-4
156310000,34,4.4506429531060074E-4
156380000,33,4.448650722598798E-4
156450000,28,4.446660274848194E-4
156520000,27,4.444671607462305E-4
156590000,23,4.4426847180535156E-4
156660000,20,4.440699604238478E-4
156730000,26,4.4387162636381035E-4
156800000,32,4.436734693877551E-4
156870000,17,4.4347548925862177E-4
156940000,31,4.432776857397732E-4
157010000,26,4.43080058594994E-4
157080000,29,4.4288260758848996E-4
157150000,26,4.4268533248488707E-4
157220000,26,4.4248823304923035E-4
157290000,27,4.422913090469833E-4
157360000,27,4.4209456024402644E-4
157430000,20,4.4189798640665695E-4
157500000,30,4.417015873015873E-4
157570000,31,4.4150536269594464E-4
157640000,26,4.4130931235726974E-4
157710000,24,4.4111343605351597E-4
157780000,23,4.409177335530485E-4
157850000,21,4.4072220462464367E-4
157920000,26,4.4052684903748735E-4
157990000,28,4.4033166656117477E-4
158060000,28,4.401366569657092E-4
158130000,19,4.399418200215013E-4
158200000,34,4.397471554993679E-4
158270000,29,4.3955266317053136E-4
158340000,31,4.393583428066187E-4
158410000,19,4.391641941796604E-4
158480000,30,4.389702170620899E-4
158550000,25,4.3877641122674237E-4
158620000,26,4.385827764468541E-4
158690000,25,4.383893124960615E-4
158760000,22,4.381960191484001E-4
158830000,22,4.380028961783039E-4
158900000,28,4.3780994336060415E-4
158970000,17,4.37617160470529E-4
159040000,29,4.374245472837022E-4
159110000,26,4.372321035761423E-4
159180000,20,4.3703982912426183E-4
159250000,29,4.3684772370486657E-4
159320000,30,4.366557870951544E-4
159390000,23,4.364640190727147E-4
159460000,26,4.362724194155274E-4
159530000,27,4.36080987901962E-4
159600000,24,4.3588972431077695E-4
159670000,26,4.3569862842111857E-4
159740000,20,4.3550770001252035E-4
159810000,24,4.3531693886490205E-4
159880000,20,4.3512634475856895E-4
159950000,22,4.349359174742107E-4
160020000,28,4.347456567929009E-4
160090000,25,4.3455556249609597E-4
160160000,24,4.343656343656344E-4
160230000,32,4.341758721837359E-4
160300000,32,4.3398627573300064E-4
160370000,27,4.337968447964083E-4
160440000,24,4.336075791573174E-4
160510000,40,4.334184785994642E-4
160580000,21,4.3322954290696226E-4
160650000,26,4.330407718643013E-4
160720000,25,4.3285216525634643E-4
160790000,26,4.326637228683376E-4
160860000,22,4.3247544448588834E-4
160930000,27,4.322873298949854E-4
161000000,26,4.320993788819876E-4
161070000,20,4.3191159123362515E-4
161140000,25,4.317239667369989E-4
161210000,26,4.315365051795794E-4
161280000,29,4.3134920634920636E-4
161350000,22,4.311620700340874E-4
161420000,33,4.309750960227977E-4
161490000,30,4.307882841042789E-4
161560000,22,4.3060163406783856E-4
161630000,21,4.3041514570314916E-4
161700000,21,4.302288188002474E-4
161770000,23,4.3004265314953327E-4
161840000,28,4.2985664854176966E-4
161910000,21,4.2967080476808106E-4
161980000,25,4.294851216199531E-4
162050000,21,4.2929959888923173E-4
162120000,24,4.2911423636812237E-4
162190000,29,4.289290338491892E-4
162260000,24,4.2874399112535435E-4
162330000,24,4.2855910798989715E-4
162400000,20,4.283743842364532E-4
162470000,25,4.28189819659014E-4
162540000,23,4.280054140519257E-4
162610000,20,4.2782116720988867E-4
162680000,24,4.276370789279567E-4
162750000,25,4.274531490015361E-4
162820000,26,4.27269377226385E-4
162890000,20,4.2708576339861256E-4
162960000,31,4.269023073146784E-4
163030000,26,4.2671900877139175E-4
163100000,29,4.2653586756591046E-4
163170000,36,4.2635288349574066E-4
163240000,28,4.261700563587356E-4
163310000,17,4.2598738595309534E-4
163380000,26,4.258048720773657E-4
163450000,28,4.256225145304374E-4
163520000,21,4.25440313111546E-4
163590000,26,4.252582676202702E-4
163660000,27,4.2507637785653185E-4
163730000,21,4.248946436205949E-4
163800000,23,4.247130647130647E-4
163870000,25,4.2453164093488743E-4
163940000,23,4.2435037208734904E-4
164010000,31,4.2416925797207487E-4
164080000,30,4.2398829839102877E-4
164150000,19,4.2380749314651234E-4
164220000,25,4.236268420411643E-4
164290000,32,4.234463448779597E-4
164360000,24,4.232660014602093E-4
164430000,25,4.2308581159155873E-4
164500000,22,4.229057750759878E-4
164570000,26,4.2272589171781004E-4
164640000,21,4.225461613216715E-4
164710000,30,4.2236658369255054E-4
164780000,28,4.2218715863575674E-4
164850000,22,4.2200788595693055E-4
164920000,28,4.218287654620422E-4
164990000,27,4.2164979695739137E-4
165060000,31,4.214709802496062E-4
165130000,24,4.2129231514564285E-4
165200000,28,4.211138014527845E-4
165270000,28,4.2093543897864103E-4
165340000,32,4.2075722753114796E-4
165410000,25,4.2057916691856596E-4
165480000,25,4.204012569494803E-4
165550000,27,4.2022349743279976E-4
165620000,24,4.200458881777563E-4
165690000,22,4.1986842899390426E-4
165760000,21,4.196911196911197E-4
165830000,24,4.195139600795996E-4
165900000,21,4.1933694996986137E-4
165970000,17,4.1916008917274207E-4
166040000,33,4.1898337749939773E-4
166110000,22,4.188068147613027E-4
166180000,32,4.1863040077024915E-4
166250000,27,4.1845413533834585E-4
166320000,22,4.1827801827801827E-4
166390000,25,4.1810204940200734E-4
166460000,20,4.1792622852336895E-4
166530000,26,4.177505554554735E-4
166600000,22,4.175750300120048E-4
166670000,28,4.1739965200695986E-4
166740000,24,4.17224421254648E-4
166810000,34,4.1704933756969004E-4
166880000,23,4.168744007670182E-4
166950000,34,4.1669961066187483E-4
167020000,22,4.16524967069812E-4
167090000,23,4.16350469806691E-4
167160000,23,4.161761186886815E-4
167230000,29,4.1600191353226095E-4
167300000,27,4.15827854154214E-4
167370000,23,4.1565394037163173E-4
167440000,28,4.154801720019111E-4
167510000,25,4.1530654886275445E-4
167580000,23,4.151330707721685E-4
167650000,21,4.1495973754846404E-4
167720000,21,4.1478654901025517E-4
167790000,23,4.146135049764587E-4
167860000,23,4.144406052662933E-4
167930000,22,4.142678496992795E-4
168000000,28,4.140952380952381E-4
168070000,25,4.139227702742905E-4
168140000,22,4.1375044605685736E-4
168210000,28,4.1357826526365854E-4
168280000,28,4.134062277157119E-4
168350000,23,4.1323433323433326E-4
168420000,19,4.130625816411353E-4
168490000,24,4.128909727580272E-4
168560000,27,4.1271950640721404E-4
168630000,21,4.125481824111961E-4
168700000,26,4.1237700059276825E-4
168770000,22,4.1220596077501924E-4
168840000,23,4.1203506278133145E-4
168910000,25,4.118643064353798E-4
168980000,28,4.1169369156113147E-4
169050000,21,4.115232179828453E-4
169120000,21,4.1135288552507094E-4
169190000,18,4.111826940126485E-4
169260000,21,4.110126432707078E-4
169330000,25,4.108427331246678E-4
169400000,24,4.106729634002361E-4
169470000,27,4.105033339234083E-4
169540000,25,4.1033384452046715E-4
169610000,29,4.101644950179824E-4
169680000,27,4.0999528524280997E-4
169750000,30,4.098262150220913E-4
169820000,21,4.0965728418325284E-4
169890000,20,4.094884925540055E-4
169960000,23,4.093198399623441E-4
170030000,21,4.0915132623654647E-4
170100000,26,4.0898295120517345E-4
170170000,18,4.0881471469706766E-4
170240000,23,4.086466165413534E-4
170310000,29,4.084786565674359E-4
170380000,31,4.0831083460500056E-4
170450000,25,4.081431504840129E-4
170520000,32,4.0797560403471735E-4
170590000,29,4.07808195087637E-4
170660000,22,4.076409234735732E-4
170730000,22,4.0747378902360453E-4
170800000,26,4.0730679156908667E-4
170870000,23,4.0713993094165156E-4
170940000,28,4.0697320697320695E-4
171010000,30,4.068066194959359E-4
171080000,23,4.06640168342296E-4
171150000,36,4.0647385334501897E-4
171220000,26,4.0630767433711014E-4
171290000,20,4.0614163115184774E-4
171360000,26,4.0597572362278245E-4
171430000,23,4.058099515837368E-4
171500000,26,4.056443148688047E-4
171570000,25,4.0547881331235065E-4
171640000,26,4.0531344674900956E-4
171710000,24,4.0514821501368587E-4
171780000,28,4.0498311794155315E-4
171850000,28,4.0481815536805353E-4
171920000,22,4.0465332712889715E-4
171990000,17,4.044886330600616E-4
172060000,26,4.043240729977915E-4
172130000,28,4.0415964677859755E-4
172200000,26,4.0399535423925667E-4
172270000,23,4.038311952168108E-4
172340000,22,4.036671695485668E-4
172410000,27,4.0350327707209556E-4
172480000,23,4.033395176252319E-4
172550000,23,4.031758910460736E-4
172620000,23,4.030123971729811E-4
172690000,22,4.0284903584457697E-4
172760000,24,4.0268580689974533E-4
172830000,19,4.025227101776312E-4
172900000,19,4.0235974551764027E-4
172970000,30,4.0219691275943803E-4
173040000,28,4.020342117429496E-4
173110000,21,4.0187164230835883E-4
173180000,21,4.017092042961081E-4
173250000,27,4.0154689754689756E-4
173320000,23,4.0138472190168477E-4
173390000,27,4.0122267720168407E-4
173460000,22,4.0106076328836617E-4
173530000,31,4.008989800034576E-4
173600000,25,4.007373271889401E-4
173670000,29,4.0057580468705014E-4
173740000,27,4.004144123402786E-4
173810000,18,4.002531499913699E-4
173880000,27,4.000920174833218E-4
173950000,32,3.999310146593849E-4
174020000,27,3.997701413630617E-4
174090000,26,3.996093974381067E-4
174160000,25,3.994487827285255E-4
174230000,21,3.992882970785743E-4
174300000,24,3.991279403327596E-4
174370000,22,3.989677123358376E-4
174440000,23,3.988076129328136E-4
174510000,21,3.986476419689416E-4
174580000,22,3.984877992897239E-4
174650000,23,3.983280847409104E-4
174720000,29,3.9816849816849817E-4
174790000,25,3.9800903941873103E-4
174860000,29,3.9784970833809904E-4
174930000,23,3.976905047733379E-4
175000000,27,3.975314285714286E-4
175070000,26,3.9737247957959674E-4
175140000,24,3.9721365764531233E-4
175210000,20,3.97054962616289E-4
175280000,30,3.968963943404838E-4
175350000,22,3.967379526660964E-4
175420000,21,3.965796374415688E-4
175490000,29,3.9642144851558496E-4
175560000,29,3.9626338573706994E-4
175630000,27,3.9610544895518987E-4
175700000,28,3.959476380193512E-4
175770000,26,3.957899527792001E-4
175840000,28,3.956323930846224E-4
175910000,19,3.954749587857427E-4
175980000,23,3.953176497329242E-4
176050000,22,3.95160465776768E-4
176120000,22,3.9500340676811263E-4
176190000,27,3.9484647255803396E-4
176260000,28,3.946896629978441E-4
176330000,23,3.945329779390915E-4
176400000,20,3.943764172335601E-4
176470000,27,3.9421998073326913E-4
176540000,18,3.9406366829047244E-4
176610000,28,3.939074797576581E-4
176680000,17,3.937514149875481E-4
176750000,28,3.935954738330976E-4
176820000,21,3.934396561474946E-4
176890000,23,3.9328396178415966E-4
176960000,22,3.93128390596745E-4
177030000,22,3.929729424391346E-4
177100000,25,3.9281761716544327E-4
177170000,19,3.9266241463001636E-4
177240000,21,3.9250733468742946E-4
177310000,20,3.9235237719248775E-4
177380000,21,3.921975420002255E-4
177450000,29,3.920428289659059E-4
177520000,26,3.9188823794502025E-4
177590000,31,3.917337687932879E-4
